meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,8,Bench. 78,1600,M Aitken,0.2,27/06/20,Le Pine Funerals (Bm78),2-Thought Of That,1,8.5,01:38.16,Caulfield,Soft 6,61,0:0-0-0,172675,843346,895965,11812,16457,11812,15572,$60000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,7,Bench. 78,1600,M Aitken,5.1,13/06/20,Dynamic Print Group (Bm78),1-Holbien,5,6.5,01:39.54,Moonee Valley,Soft 6,58,0:0-0-0,172534,842390,895965,11812,16457,11812,15572,$60000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,2,Bench. 78,1400,M Aitken,3.9,09/05/20,Bill Collins (Bm78),1-Viral,8,6.5,01:27.89,Caulfield,Soft 7,58,0:0-0-0,172000,839618,895965,11812,16457,11812,15572,$60000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,7,Bench. 70,1600,M Aitken,0.1,01/01/20,Visit Living Legends (Bm70),2-Ruby Skye,1,4.6,01:35.99,Flemington,Good 3,59.5,0:0-0-0,170309,829017,895965,11812,16457,11812,15572,$125000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,1,Open,1590,M Aitken,1.9,29/11/19,McRae Motors Wodonga Gold Cup,1-Willi Willi,5,3.1,01:34.43,Wodonga,Good 3,54,0:0-0-0,169734,826075,895965,11812,16457,11812,15572,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,5,Bench. 70,1600,E Brown,0.2,15/11/19,B&K Express (Bm70),2-Boltoutoftheblue,1,1.9,01:38.04,Moonee Valley,Good 3,59,0:0-0-0,169546,824834,895965,11812,16457,11812,15633,$50000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,5,Bench. 70,1300,E Brown,0.2,30/10/19,Filkel (Bm70),1-Write Your Name,2,6.5,01:16.42,Bendigo,Good 3,59,0:0-0-0,169239,823085,895965,11812,16457,11812,15633,$35000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,7,Open,1600,B Mertens,1.8,06/07/19,Silver Bowl Series Final,1-Buffalo River,3,6,01:37.81,Flemington,Soft 5,56,0:0-0-0,167124,812609,895965,11812,16457,11812,15446,$135000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,9,Open,1600,B Mertens,0.1,08/06/19,Eugene Gorman Hcp,2-Mr Exclusive,1,51,01:37.52,Flemington,Soft 5,54,0:0-0-0,166775,810342,895965,11812,16457,11812,15446,$135000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Heavenly Emperor,4,Gelding,Echoes Of Heaven,Race Empress,1,Will Price,6,S V Brown,59,3,113x2151x851,16:5-3-2,9: 4-1-1,2: 1-0-0,1: 1-0-0,0:0-0-0,5:3-1-0,11:2-2-2,0:0-0-0,0:0-0-0,5:0-2-1,4:2-1-0,$256 652,6,Maiden,1300,B Prebble,1.3,19/05/19,The Big Screen Company Mdn,2-Lavrovsky,1,1.95,01:18.36,Bendigo,Good 4,58.5,0:0-0-0,166479,808719,895965,11812,16457,11812,10548,$35000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,9,Open,1400,W Egan,1.5,11/07/20,Neds Same Race Multi Hcp,1-Travimyfriend,2,19,01:26.09,Caulfield,Soft 7,56,0:0-0-0,172828,844366,819916,26371,11899,26371,13699,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,2,Bench. 70,1300,L Riordan,7.1,01/07/20,Clanbrooke Racing (Bm70),1-Minyinga,9,14,01:19.70,Sandown-Lakeside,Soft 5,59.5,0:0-0-0,172716,843644,819916,26371,11899,26371,15637,$40000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,13,Bench. 78,1400,R Mc Leod,2.9,04/04/20,Jack Elliott (Bm78),1-Buffalo River,3,61,01:25.59,Caulfield,Heavy 8,58.5,0:0-0-0,171596,837151,819916,26371,11899,26371,11899,$75000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,10,Bench. 78,1400,M J Dee,0.2,04/03/20,Port Phillip Turf Club (Bm78),1-Jumbo Ozaki,3,151,01:23.08,Flemington,Good 4,57,0:0-0-0,171179,834515,819916,26371,11899,26371,15233,$50000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,7,Bench. 78,1600,D Oliver,7.3,14/02/20,Ladbrokes Odds Boost (Bm78),1-Polanco,6,13,01:37.60,Moonee Valley,Soft 5,58,0:0-0-0,170898,832851,819916,26371,11899,26371,662,$60000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,13,Bench. 70,1400,L King,4.8,22/01/20,Ladbrokes Cash Out (Bm70),1-The Closer,10,61,01:25.27,Sandown-Lakeside,Good 3,60,0:0-0-0,170599,830793,819916,26371,11899,26371,15819,$50000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,2,BM64+,1600,J Mc Naught,5.0,07/09/19,Crown Perth (Bm64+),1-Witness In Court,10,13,01:37.53,Belmont Park,Good 4,58.5,0:0-0-0,167960,817717,819916,26371,11899,24034,16126,$70000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,8,BM76+,1650,W Pike,6.5,24/08/19,Peninsula Mile (Bm76+),1-Touch Of Silver,12,21,01:41.24,Belmont Park,Soft 5,55.5,0:0-0-0,167765,816612,819916,26371,11899,24034,12691,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,4,BM76+,1600,B Kirby,3.2,10/08/19,Ascot Racing Carnival (Bm76+),1-No Say In It,6,11,01:37.78,Belmont Park,Good 4,54,0:0-0-0,167566,815487,819916,26371,11899,24034,15662,$70000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Battle Torque,7,Gelding,Passenger,War Zone,2,R Mc Leod,8,Nick Ryan,59,0,6600x0633x92,53:10-6-8,25: 7-2-2,2: 0-1-1,0: 0-0-0,0:0-0-0,32:6-3-6,18:4-3-0,3:0-0-2,0:0-0-0,8:0-0-4,8:0-3-0,$333 910,5,BM76+,1600,W Pike,2.9,27/07/19,Glenroy Chaff (Bm76+),1-Double Digit,6,7,01:41.79,Belmont Park,Soft 7,56.5,0:0-0-0,167422,814432,819916,26371,11899,24034,12691,$70000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,9,Bench. 78,1600,M Rodd,3.2,27/06/20,Le Pine Funerals (Bm78),1-Heavenly Emperor,7,5.5,01:38.16,Caulfield,Soft 6,60.5,0:0-0-0,172675,843346,841801,7442,12237,7442,12237,$60000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,12,Bench. 84,1800,C Caserta,5.3,06/06/20,Henry Byron Moore (Bm84),1-Creedence,7,8,01:50.69,Flemington,Soft 5,55.5,0:0-0-0,172451,841916,841801,7442,12237,7442,15341,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,11,Bench. 84,1600,D Yendall,0.9,30/05/20,Neds Money Back Odds (Bm84),1-All Too Huiying,3,8.5,01:38.77,Caulfield,Good 4,57,0:0-0-0,172352,841337,841801,7442,12237,7442,2740,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,5,Bench. 78,1600,D Yendall,0.2,10/05/20,Sportsbet-Money Podcast (Bm78),1-Eugene's Forest,2,5,01:43.81,Ballarat,Heavy 8,61,0:0-0-0,172024,839758,841801,7442,12237,7442,2740,$31500
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,11,Listed,1800,T Turner,4.8,16/11/19,Seacorp-Ascot Gold Cup,1-Taxagano,10,18,01:50.35,Ascot,Good 4,54,0:0-0-0,169566,824949,841801,7442,12237,7442,10117,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,9,BM72+,1920,P Knuckey,1.8,10/11/19,Tabtouch York Cup (Bm72+),1-Brother's Keeper,4,5,01:57.80,York,Good 3,60,0:0-0-0,169490,824463,841801,7442,12237,7442,9738,$70000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,8,Listed,1600,P Knuckey,4.6,27/10/19,X X X X Gold Northam Cup,1-Tellem We're Comin,6,41,01:34.62,Northam,Good 4,54,0:0-0-0,169223,823009,841801,7442,12237,7442,9738,$125000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,4,BM76+,2200,P Knuckey,0.5,07/09/19,Ascot Racing Carnival (Bm76+),1-Spiritual Warrior,2,5.5,02:20.01,Belmont Park,Good 4,58.5,0:0-0-0,167960,817713,841801,7442,12237,7442,9738,$70000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,7,BM76+,1650,P Knuckey,4.0,24/08/19,Peninsula Mile (Bm76+),1-Touch Of Silver,9,18,01:41.24,Belmont Park,Soft 5,56,0:0-0-0,167765,816612,841801,7442,12237,7442,9738,$100000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,No Say In It,6,Gelding,Smart Missile,Saynomore,3,M Rodd,3,L Smith,59,0,192640x2377,39:5-8-4,14: 2-3-3,2: 0-0-1,2: 0-0-1,0:0-0-0,31:5-4-3,7:0-3-1,1:0-1-0,0:0-0-0,8:0-1-1,7:1-0-3,$244 585,5,BM76+,1600,P Knuckey,1.3,10/08/19,Ascot Racing Carnival (Bm76+),2-Double Digit,1,8,01:37.78,Belmont Park,Good 4,54,0:0-0-0,167566,815487,841801,7442,12237,7442,9738,$70000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Tavidance,4,Gelding,Tavistock,Zadancer,4,Jamie Kah,11,M Price & M Kent Jnr,59,0,153x1x31,6:3-0-2,2: 1-0-0,1: 1-0-0,0: 0-0-0,0:0-0-0,3:1-0-1,3:2-0-1,0:0-0-0,0:0-0-0,3:2-0-1,2:1-0-0,$93 400,5,Bench. 78,1400,J Kah,2.0,11/07/20,Neds Bet Back (Bm78),2-Tatunka,1,4.4,01:25.65,Caulfield,Soft 7,56.5,0:0-0-0,172828,844365,871149,27397,15027,27397,15027,$60000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Tavidance,4,Gelding,Tavistock,Zadancer,4,Jamie Kah,11,M Price & M Kent Jnr,59,0,153x1x31,6:3-0-2,2: 1-0-0,1: 1-0-0,0: 0-0-0,0:0-0-0,3:1-0-1,3:2-0-1,0:0-0-0,0:0-0-0,3:2-0-1,2:1-0-0,$93 400,1,Bench. 70,1300,M J Dee,1.0,01/07/20,Clanbrooke Racing (Bm70),1-Minyinga,3,3.6,01:19.70,Sandown-Lakeside,Soft 5,60.5,0:0-0-0,172716,843644,871149,27397,15027,27397,15233,$40000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Tavidance,4,Gelding,Tavistock,Zadancer,4,Jamie Kah,11,M Price & M Kent Jnr,59,0,153x1x31,6:3-0-2,2: 1-0-0,1: 1-0-0,0: 0-0-0,0:0-0-0,3:1-0-1,3:2-0-1,0:0-0-0,0:0-0-0,3:2-0-1,2:1-0-0,$93 400,2,Bench. 70,1600,M J Dee,2.0,11/09/19,Adroit Insurance Brokers-Bm70,2-Single Handed,1,5,01:37.02,Bendigo,Good 4,57.5,0:0-0-0,168010,817988,871149,27397,15027,27397,15233,$50000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Tavidance,4,Gelding,Tavistock,Zadancer,4,Jamie Kah,11,M Price & M Kent Jnr,59,0,153x1x31,6:3-0-2,2: 1-0-0,1: 1-0-0,0: 0-0-0,0:0-0-0,3:1-0-1,3:2-0-1,0:0-0-0,0:0-0-0,3:2-0-1,2:1-0-0,$93 400,2,Listed,1800,D Lane,3.6,08/11/18,Tcl Tv Stakes,1-Vow And Declare,3,9.5,01:49.46,Flemington,Good 4,56,0:0-0-0,162950,790884,871149,27397,15027,15477,14472,$150000
25/07/2020 00:00:00,Caulfield,1,25-Jul-2020 12:00,1600,,Benchmark 78,56,Of $60000  -  1st  $33000 | 2nd  $10800| 3rd  $5400| 4th  $3000| 5th  $1800,,Handicap,Neds (Bm78),Apprentices Can Claim,Tavidance,4,Gelding,Tavistock,Zadancer,4,Jamie Kah,11,M Price & M Kent Jnr,59,0,153x1x31,6:3-0-2,2: 1-0-0,1: 1-0-0,0: 0-0-0,0:0-0-0,3:1-0-1,3:2-0-1,0:0-0-0,0:0-0-0,3:2-0-1,2:1-0-0,$93 400,9,Bench. 64,1600,J Allen,4.0,12/10/18,Melbourne Cup Carnival (Bm64),1-Charlton,5,1.35,01:39.55,Ballarat,Good 3,57,0:0-0-0,162426,788208,871149,27397,15027,15477,14854,$50000
