meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,2,Bench. 64,1100,B Vorster,2.4,22/08/20,Winning Edge Present. (Bm64),1-Dawn Salute,5,5,01:07.17,Morphettville,Soft 6,60,0:0-0-0,173290,847342,921189,27269,14854,27269,13823,$36000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,8,Open,1000,T Nugent,5.0,01/08/20,Jockey Celebration Day Hcp,1-Hard Landing,7,6.5,01:00.40,Moonee Valley,Soft 5,58,0:0-0-0,173055,845904,921189,27269,14854,27269,16002,$135000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,12,Group 1,1200,J Allen,7.1,22/02/20,Blue Diamond Stakes,1-Tagaloa,13,91,01:08.56,Caulfield,Good 3,56.5,0:0-0-0,170975,833511,921189,27269,14854,27269,14854,$1500000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,6,Group 3,1100,J Allen,2.8,08/02/20,Neds Blue Diamond Prelude-C&G,1-Hanseatic,6,31,01:03.08,Caulfield,Good 3,55.5,0:0-0-0,170810,832274,921189,27269,14854,27269,14854,$200000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,6,Listed,1000,M Zahra,6.4,25/01/20,Blue Diamond Preview-C&G,1-Hanseatic,8,4.8,00:57.48,Caulfield,Good 4,57,0:0-0-0,170630,831050,921189,27269,14854,27269,11967,$160000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,1,Open,1100,Ben Allen,6.6,09/11/19,Golden Gift,1-Dame Giselle,5,3,01:03.71,Rosehill,Good 3,56.5,0:0-0-0,169424,824145,921189,27269,14854,27269,15557,$1000000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Tanker,3,Gelding,Pride Of Dubai,Calcatta,1,John Allen,4,C Maher & D Eustace,62,0,15860x75,7:1-0-0,0: 0-0-0,4: 1-0-0,0: 0-0-0,0:0-0-0,5:1-0-0,2:0-0-0,0:0-0-0,0:0-0-0,2:1-0-0,2:0-0-0,$138 525,6,Listed,1000,Ben Allen,2.3,12/10/19,Debutant Stakes,2-Euphoric Summer,1,7.5,00:58.13,Caulfield,Good 4,57,0:0-0-0,168716,821030,921189,27269,14854,27269,15557,$175000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Cumberbatch,3,Gelding,I Am Invincible,Pearl Star,2,D Oliver,6,M Price & M Kent Jnr,61,0,5x21516,6:2-1-0,0: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,1:1-0-0,0:0-0-0,0:0-0-0,2:0-1-0,1:1-0-0,$53 234,1,Open,1500,J Kah,1.1,05/09/20,Drummond Golf Hcp,1-Flash Flood,6,14,01:30.94,Moonee Valley,Good 3,56,2:1-1-0,173453,848421,917208,27397,662,27397,15027,$135000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Cumberbatch,3,Gelding,I Am Invincible,Pearl Star,2,D Oliver,6,M Price & M Kent Jnr,61,0,5x21516,6:2-1-0,0: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,1:1-0-0,0:0-0-0,0:0-0-0,2:0-1-0,1:1-0-0,$53 234,2,Bench. 64,1400,J Kah,0.1,19/08/20,Mrc Membership (Bm64),2-Surooj,1,15,01:28.77,Sandown-Lakeside,Soft 7,60.5,2:1-1-0,173270,847189,917208,27397,662,27397,15027,$50000
19/09/2020 00:00:00,Caulfield,1,19-Sep-2020 12:30,1600,3yo,Open,56,Of $135000  -  1st  $74250 | 2nd  $24300| 3rd  $12150| 4th  $6750| 5th  $4050,,Handicap,Longboard Account. For Mirabel,Apprentices Can Claim,Cumberbatch,3,Gelding,I Am Invincible,Pearl Star,2,D Oliver,6,M Price & M Kent Jnr,61,0,5x21516,6:2-1-0,0: 0-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,1:1-0-0,0:0-0-0,0:0-0-0,2:0-1-0,1:1-0-0,$53 234,3,Bench. 64,1200,J Kah,3.6,02/08/20,Ladbrokes Odds (Bm64),1-Dirty Thoughts,5,12,01:12.04,Sandown-Lakeside,Good 4,60.5,2:1-1-0,173075,846037,917208,27397,662,27397,15027,$50000
