meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,4,Group 2,2040,D Oliver,6.0,13/03/20,Alister Clark Stakes,1-Nonconformist,4,6,02:06.13,Moonee Valley,Good 4,55,0:0-0-0,171328,835379,914471,16611,662,16611,662,$200000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,4,Group 2,1800,D Oliver,6.4,22/02/20,Caulfield Autumn Classic,1-Adelaide Ace,8,3.6,01:48.96,Caulfield,Good 4,55,0:0-0-0,170975,833506,914471,16611,662,16611,662,$200000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,7,Group 1,2500,D Oliver,3.3,07/11/19,Kennedy Oaks,2-Never Listen,1,4.2,02:38.32,Flemington,Good 4,55.5,0:0-0-0,169408,824042,914471,16611,662,16611,662,$1000000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,6,Group 2,2000,D Oliver,0.3,02/11/19,Wakeful Stakes,2-Vegas Jewel,1,8,02:04.48,Flemington,Soft 6,55,0:0-0-0,169254,823325,914471,16611,662,16611,662,$300000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,3,Group 3,2000,D Oliver,6.0,19/10/19,Ladbrokes Classic,1-Thought Of That,4,3.7,02:02.88,Caulfield,Good 3,55,0:0-0-0,168883,821739,914471,16611,662,16611,662,$350000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,2,Group 2,1600,D Oliver,1.6,05/10/19,Tab Edward Manifold Stakes,1-Moonlight Maid,3,2.9,01:36.80,Flemington,Good 3,55.5,0:0-0-0,168383,820017,914471,16611,662,16611,662,$300000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,4,Bench. 70,1600,D Oliver,2.0,11/09/19,Avis Bendigo Cars/ Trucks-Bm70,2-Go Harvies,1,2.6,01:37.19,Bendigo,Good 4,58,0:0-0-0,168010,817985,914471,16611,662,16611,662,$50000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,5,Maiden,1400,D Thornton,0.4,23/08/19,Mark Elliott Mem. Race Mdn,2-Brilliant Venture,1,5,01:25.03,Bendigo,Soft 6,54,0:0-0-0,167755,816542,914471,16611,662,16611,14810,$35000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Miami Bound,4,Mare,Reliable Man,Arapaho Miss,2,D Oliver,6,D T O'Brien,60,0,3x113411x84x,9:4-0-2,0: 0-0-0,1: 0-0-0,0: 0-0-0,0:0-0-0,7:2-0-2,2:2-0-0,0:0-0-0,0:0-0-0,3:1-0-1,2:1-0-0,$900 750,8,Open,1200,D Oliver,2.2,25/05/19,Cobcroft National Jockey Trust,1-Sebrakate,3,7.5,01:10.90,Flemington,Good 4,55,0:0-0-0,166550,809122,914471,16611,662,16611,662,$125000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,9,Listed,1600,C Williams,4.7,28/03/20,Golden Mile,1-Hellova Street,5,6.5,01:35.56,Bendigo,Good 4,57.5,0:0-0-0,171514,836609,852483,25186,15027,25186,10666,$150000
